"","date","SQ","PYPL","MA","V","index"
"1564",2022-02-04,0.275371665058592,0.279017889696915,1.16614886756618,1.06896741088227,2.78950583320396
"1565",2022-02-07,0.382750695339009,0.304924964308321,1.09473141048833,1.0147189343572,2.79712600449286
"1566",2022-02-08,0.294479778959559,0.236923507669294,1.0397845628008,0.993537605451204,2.56472545488085
"1567",2022-02-09,0.286896001978072,0.220161807509483,1.02386403944597,1.00696946506155,2.53789131399507
"1568",2022-02-10,0.44046375386056,0.259213747341964,1.08721286748414,1.05742911759642,2.84431948628308
"1569",2022-02-11,0.383769103553746,0.202080860620626,1.02404511366015,0.966504965468279,2.5764000433028
"1570",2022-02-14,0.368344318011435,0.14764512998577,0.98226156954372,0.951011528158169,2.44926254569909
"1571",2022-02-15,0.42302882374344,0.130555230021741,1.02196470818546,0.962200970088418,2.53774973203906
"1572",2022-02-16,0.474872643653465,0.150127659495978,1.08875273855168,1.00490305003748,2.7186560917386
"1573",2022-02-17,0.384641971067605,0.0782183012738288,1.10134550828835,1.02212434636615,2.58633012699594
"1574",2022-02-18,0.312121111317558,2.73854084713587e-05,1.01780428203049,0.949634411552946,2.27958719030947
"1575",2022-02-22,0.220185687945051,-0.0226954419156344,0.983889691495082,0.916591201215457,2.09797113873996
"1576",2022-02-23,0.164492227106846,-0.0297346412523511,0.968876135780355,0.893022890855819,1.99665661249067
"1577",2022-02-24,0.0885271177556395,-0.065680633154277,0.904991561058758,0.800741305111189,1.72857935077131
"1578",2022-02-25,0.180285964909215,-0.0026107970494047,0.978734529197097,0.823923576570181,1.98033327362709
"1579",2022-02-28,0.541706595708577,0.0840693631220542,0.976111630565984,0.857773877866087,2.4596614672627
"1580",2022-03-01,0.652770601428786,0.0985470445826868,0.901279062244628,0.803659810722944,2.45625651897904
"1581",2022-03-02,0.631971699630796,0.0192226382896392,0.752963693375562,0.681105465192528,2.08526349648853
"1582",2022-03-03,0.605956835467703,0.0206875406914966,0.749413554225436,0.672722433513625,2.04878036389826
"1583",2022-03-04,0.460503442569588,-0.0565815120219655,0.721177484135064,0.651347291581408,1.77644670626409
"1584",2022-03-07,0.348544668666933,-0.0775708775692772,0.627775761883478,0.532940267323892,1.43168982030503
"1585",2022-03-08,0.217117737594152,-0.170143826883266,0.464211561614479,0.37006810285693,0.881253575182295
"1586",2022-03-09,0.262530639964057,-0.151176054626596,0.47716190804139,0.387182857998165,0.975699351377016
"1587",2022-03-10,0.427097731805897,-0.0730199649257044,0.603711240350461,0.523916645985188,1.48170565321584
"1588",2022-03-11,0.382750695339009,-0.097541319668863,0.571290143679707,0.493460532548948,1.3499600518988
"1589",2022-03-14,0.281644810803922,-0.126629871291707,0.573122819686688,0.472040373768421,1.20017813296732
"1590",2022-03-15,0.17823891666953,-0.122221458869809,0.607921579376959,0.53362155101974,1.19756058819642
"1591",2022-03-16,0.298562758753757,-0.0694969758268491,0.666528197733306,0.632720018641498,1.52831399930171
"1592",2022-03-17,0.487060170877037,0.0398732970816009,0.754783846431961,0.730762054906887,2.01247936929749
"1593",2022-03-18,0.659412267145657,0.101909865909988,0.77079704345057,0.757846381256067,2.28996555776228
"1594",2022-03-21,0.842081895304774,0.198434583434008,0.803973873998277,0.855023661863951,2.69951401460101
"1595",2022-03-22,0.758329795127625,0.138297691278734,0.762973589342431,0.819457723237697,2.47905879898649
"1596",2022-03-23,0.858615556089247,0.185305436631708,0.798886505444154,0.844024596659402,2.68683209482451
"1597",2022-03-24,0.766682414853061,0.138297691278734,0.732020283431804,0.778944701666511,2.41594509123011
"1598",2022-03-25,0.761786175759525,0.158742477420007,0.797251129362758,0.824095248244849,2.54187503078714
"1599",2022-03-28,0.693613409554382,0.125295338599016,0.794252396625598,0.843337091473745,2.45649823625274
"1600",2022-03-29,0.805834756091578,0.160494338522257,0.807607069527781,0.883563603248621,2.65749976739024
"1601",2022-03-30,0.931173876762499,0.233571646465043,0.962182628472626,1.01006912120307,3.13699727290324
"1602",2022-03-31,0.834316740788389,0.194350394515799,0.914135321330305,0.938274202334729,2.88107665896922
"1603",2022-04-01,0.769562521172324,0.152902137213056,0.870116140377434,0.90076332522653,2.69334412398934
"1604",2022-04-04,0.74104304039525,0.167793252687375,0.929793620366263,0.979762347872447,2.81839226132134
"1605",2022-04-05,0.907474154918942,0.243480603410327,0.95639358852609,1.00352536311459,3.11087370996994
"1606",2022-04-06,0.774169928484402,0.182095419536075,0.923911119896312,0.975113444838495,2.85528991275528
"1607",2022-04-07,0.671104686658974,0.106734141494935,0.835385323410669,0.85330478868207,2.46652894024665
"1608",2022-04-08,0.630093495678053,0.114773513375767,0.799068115017092,0.804174847298813,2.34810997136972
"1609",2022-04-11,0.590917539011069,0.0880182923075903,0.823769069906716,0.818427286377802,2.32113218760318
"1610",2022-04-12,0.588892551589982,0.0675379450498756,0.779254341538277,0.780145898526638,2.21583073670477
"1611",2022-04-13,0.586144125932728,0.0447049949342035,0.764975143895269,0.722709299063286,2.11853356382549
"1612",2022-04-14,0.631827302226067,-0.000412280664542131,0.849808601816324,0.754759933783781,2.23598355716163
"1613",2022-04-18,0.563280897253736,-0.042349229439419,0.874103651696876,0.746530151438001,2.14156547094919
"1614",2022-04-19,0.535477993610296,-0.0677355234921182,0.864859010704754,0.75304517751157,2.0856466583345
"1615",2022-04-20,0.625614260501543,-0.0225487725515234,0.92888859971302,0.796449715556414,2.32840380321945
"1616",2022-04-21,0.464858308198632,-0.151176054626596,0.94173787011534,0.832340724712238,2.08776084839961
"1617",2022-04-22,0.365869967269774,-0.232082310980737,0.934046767600118,0.80932581949838,1.87716024338753
"1618",2022-04-25,0.292438130650275,-0.281692801891897,0.813873287087966,0.667420108189908,1.49203872403625
"1619",2022-04-26,0.361066265888795,-0.255928099387084,0.844910929092979,0.697877715864452,1.64792681145914
"1620",2022-04-27,0.260341400993147,-0.316002620926822,0.749595518855437,0.546736545553433,1.2406708444752
"1621",2022-04-28,0.252459253845976,-0.332054330025525,0.908069905311144,0.769166073788251,1.59764090291985
"1622",2022-04-29,0.321157428822103,-0.192500571840044,1.0642158332654,0.881671931369216,2.07454462161668
"1623",2022-05-02,0.246765689976755,-0.25371991457709,0.924454131565595,0.7523594541739,1.66985936113916
"1624",2022-05-03,0.33893229666759,-0.200738991886001,0.885157447229932,0.724936548917532,1.74828730092905
"1625",2022-05-04,0.287479437416501,-0.212804044043363,0.873831803395311,0.674090960707791,1.62259815747624
"1626",2022-05-05,0.352476379888849,-0.18323335949346,0.970956235662782,0.776199733702977,1.91639898976115
"1627",2022-05-06,0.188473390392849,-0.290527402304683,0.833752141336858,0.617348148920362,1.34904627834539
"1628",2022-05-09,0.1978286074774,-0.345750028691262,0.776981133620367,0.576052831550262,1.20511254395677
"1629",2022-05-10,0.0173057888805352,-0.37741094843604,0.602429557357891,0.409054642457133,0.65137904025952
"1630",2022-05-11,0.0250761555924728,-0.388896219009524,0.578070038128078,0.418893287637672,0.633143262348698
"1631",2022-05-12,-0.168169546782353,-0.441596891146325,0.583016788756465,0.472210223628248,0.445460574456035
"1632",2022-05-13,-0.101526405381893,-0.45454617694508,0.540580327459427,0.425510577006524,0.410018322138978
"1633",2022-05-16,0.0215576175182206,-0.38771824885783,0.646427538980243,0.514895715758259,0.795162623398892
"1634",2022-05-17,-0.0437084842706872,-0.405091930360415,0.618353650677545,0.490739610024811,0.660292846071254
"1635",2022-05-18,0.0309401028365699,-0.374171366173667,0.701758017728522,0.596181465869121,0.954708220260546
"1636",2022-05-19,-0.00908971519900859,-0.412011296351709,0.674746689390349,0.52783242238682,0.781478100226451
"1637",2022-05-20,0.0653810399738846,-0.351640636401399,0.641125928055418,0.483258445615971,0.838124777243874
"1638",2022-05-23,0.011147614835769,-0.362538019384837,0.677303030434274,0.511492334087809,0.837404959973015
"1639",2022-05-24,0.0105610819324333,-0.35311325226343,0.78889047376459,0.656988968254734,1.10332727168833
"1640",2022-05-25,-0.0997652062596053,-0.390368613101511,0.718443377288692,0.572812968068034,0.801122525995609
"1641",2022-05-26,-0.0693861501474042,-0.368722864976847,0.755512092749055,0.593451297854369,0.910854375479173
"1642",2022-05-27,0.0107077434457405,-0.364305179182826,0.802157227686967,0.673919989786103,1.12247978173599
"1643",2022-05-31,0.11488520248896,-0.293766886984555,0.873741095280024,0.748073257357124,1.44293266814155
"1644",2022-06-01,0.0708021134305514,-0.293766886984555,0.874556634894003,0.735903120013634,1.38749498135363
"1645",2022-06-02,-0.0112896067546986,-0.333968740660511,0.867215779469415,0.697535266540892,1.2194926985951
"1646",2022-06-03,0.0697765516403266,-0.247978903590866,0.921738739687845,0.785293819239066,1.52883020697637
"1647",2022-06-06,0.00616200836648484,-0.274330974554929,0.874103651696876,0.744130215056981,1.35006490056541
"1648",2022-06-07,0.0102677578311889,-0.270208527398804,0.895121109955718,0.749101855691245,1.38428219607935
"1649",2022-06-08,0.0281547589068389,-0.244004578239066,0.930245986960537,0.775856527753661,1.49025269538197
"1650",2022-06-09,0.0303537172422632,-0.259902846242779,0.914950003772293,0.758703861945434,1.44410473671721
"1651",2022-06-10,-0.0894913942679287,-0.30996488782803,0.794070753517449,0.632207517141237,1.02682198856273
"1652",2022-06-13,-0.158627467827009,-0.380797648386294,0.664244809984421,0.519661145682083,0.644480839453201
"1653",2022-06-14,-0.292345372347469,-0.462932422900139,0.526821486749506,0.396506118662373,0.168049810164271
"1654",2022-06-15,-0.328434947445883,-0.48146611766016,0.548833501467798,0.417875404242877,0.156807840604633
"1655",2022-06-16,-0.290144369559816,-0.431883314505492,0.578619962037749,0.462694875430832,0.319287153403273
"1656",2022-06-17,-0.369347769086746,-0.499551857550144,0.426171852106253,0.342126820130716,-0.100600954399922
"1657",2022-06-21,-0.354686205427796,-0.47499473316059,0.443723939869933,0.358380796922187,-0.0275762017962657
"1658",2022-06-22,-0.325207951627699,-0.482789647414089,0.505348618092079,0.432638393002227,0.129989412052518
"1659",2022-06-23,-0.323301030951946,-0.473965131088402,0.493873877725374,0.422965404615947,0.119573120300972
"1660",2022-06-24,-0.226154894864882,-0.461608408903509,0.499474040374496,0.470850672567943,0.282561409174048
"1661",2022-06-27,-0.171399199188278,-0.404650273488481,0.625397565449123,0.621958750797904,0.671306843570268
"1662",2022-06-28,-0.194447013023528,-0.430264268667995,0.61011799473135,0.588674225888048,0.574080938927875
"1663",2022-06-29,-0.250667390640848,-0.490877480545734,0.513517042491148,0.496011456370142,0.267983627674708
"1664",2022-06-30,-0.276497416278425,-0.496023508300335,0.552959119836415,0.5194910317289,0.299929226986555
"1665",2022-07-01,-0.31141870835369,-0.519981338348244,0.487722470655926,0.475099372680518,0.13142179663451
"1666",2022-07-05,-0.275616898936724,-0.497052643747738,0.51305802134581,0.514044770288207,0.254433248949555
"1667",2022-07-06,-0.234081286553509,-0.452927639119997,0.522417845111699,0.537197637872657,0.372606557310849
"1668",2022-07-07,-0.259913812103915,-0.469993656579519,0.530766387738761,0.547077081415639,0.347936000470966
"1669",2022-07-08,-0.206190967147527,-0.443509971985057,0.566525111615546,0.5757117096424,0.492535882125363
"1670",2022-07-11,-0.229824596227435,-0.46719867305763,0.557267783849464,0.588844988947003,0.449089503511402
"1671",2022-07-12,-0.285448815300605,-0.510723182499779,0.567624772077014,0.614274537654082,0.385727311930712
"1672",2022-07-13,-0.259033253851578,-0.496611604581765,0.555434266349746,0.610177212898426,0.409966620814829
"1673",2022-07-14,-0.271948101272113,-0.49764072661664,0.56010935249358,0.59874105731559,0.389261581920417
"1674",2022-07-15,-0.297334109327529,-0.524242147213337,0.57532167504481,0.628790972795457,0.382536391299401
"1675",2022-07-18,-0.245089862690564,-0.460137098233784,0.644325428744087,0.699418396176699,0.638516863996438
"1676",2022-07-19,-0.24083337749064,-0.456900381278154,0.63006221472409,0.651005594124164,0.583334050079459
"1677",2022-07-20,-0.197089416372819,-0.40376695495739,0.715617726727977,0.761447826570529,0.876209181968297
"1678",2022-07-21,-0.115910729621796,-0.366955843837751,0.723729139540252,0.756474507679965,0.99733707376067
"1679",2022-07-22,-0.116204246589462,-0.329992625166226,0.775162587208849,0.804861746050284,1.13382746150345
